symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,30m,smc,long,1689728400.0,29989.99,29860.8479,35987.988,1,1689777000.0,29824.01,-165.9800000000032,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1689796800.0,29990.78,29880.09997,35988.935999999994,1,1689805800.0,29872.8,-117.97999999999956,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1689807600.0,29910.61,29760.51979,35892.731999999996,1,1689870600.0,29716.69,-193.9200000000019,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1689910200.0,29897.62,29800.329999999998,35877.144,1,1689924600.0,29766.81,-130.80999999999767,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1689926400.0,29807.99,29458.608299999996,35769.588,1,1690191000.0,29178.01,-629.9800000000032,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1690245000.0,29112.86,29008.66215,34935.432,1,1690855200.0,28976.0,-136.86000000000058,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1690912800.0,29100.73,28664.46,34920.876,1,1692232200.0,28580.85,-519.880000000001,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1692459000.0,26216.01,25767.522,31459.211999999996,1,1692738000.0,25635.01,-581.0,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1692756000.0,26042.75,25954.901,31251.3,1,1692788400.0,25920.0,-122.75,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1692790200.0,25939.49,25824.91214,31127.388,1,1693578600.0,25717.0,-222.4900000000016,TP/SL/BMS/CHOCH
