symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,15m,smc_loose,long,1692229500.0,28730.51,28636.910760000002,34476.611999999994,1,1692232200.0,28448.0,-282.5099999999984,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1692233100.0,28580.85,28314.8,34297.02,1,1692286200.0,28053.79,-527.0599999999977,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1692287100.0,27934.02,27804.336,33520.824,1,1692304200.0,27734.52,-199.5,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1692305100.0,27679.57,27447.41,33215.484,1,1692307800.0,25188.01,-2491.5600000000013,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1692308700.0,26253.92,25112.436,31504.703999999998,1,1694444400.0,25065.5,-1188.4199999999983,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1694445300.0,25132.71,24974.85,30159.251999999997,1,1697913900.0,30206.23,5073.52,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1697914800.0,30078.15,29979.79,36093.78,1,1697926500.0,29968.19,-109.96000000000276,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1697927400.0,29986.42,29875.294429999998,35983.704,1,1697940900.0,29858.06,-128.35999999999694,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1697941800.0,29871.79,29759.453,35846.148,1,1697959800.0,29753.2,-118.59000000000015,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1697960700.0,29816.26,29551.079999999998,35779.511999999995,1,1699480800.0,35838.2,6021.939999999999,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1699481700.0,35800.93,35539.71005,42961.116,1,1699987500.0,35230.0,-570.9300000000003,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1699988400.0,35370.01,34695.6,42444.012,1,1701793800.0,42704.51,7334.5,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1701794700.0,42715.17,42126.7374,51258.204,1,1702260000.0,41714.0,-1001.1699999999983,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1702260900.0,42230.06,40278.8,50676.07199999999,1,1705950000.0,40221.44,-2008.6199999999953,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1705950900.0,39940.17,39700.54,47928.204,1,1705951800.0,39559.89,-380.27999999999884,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1705952700.0,39820.31,39313.285260000004,47784.371999999996,1,1706000400.0,39125.01,-695.2999999999956,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1706001300.0,38926.0,38805.35364,46711.2,1,1706009400.0,38756.01,-169.98999999999796,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1706010300.0,38845.56,38570.819359999994,46614.672,1,1707468300.0,46639.99,7794.43,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1707469200.0,46579.79,46392.11487,55895.748,1,1708999200.0,56355.13,9775.339999999997,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1709000100.0,56356.8,55616.6556,67628.16,1,1709591400.0,67762.15,11405.349999999991,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1709592300.0,67929.11,67016.4957,81514.932,1,1709614800.0,66545.63,-1383.479999999996,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1709615700.0,66861.0,64893.733,80233.2,1,1709658000.0,64199.99,-2661.010000000002,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1709658900.0,64413.63,63180.448319999996,77296.356,1,1709667000.0,62330.0,-2083.6299999999974,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1709667900.0,61410.98,58827.985,73693.176,1,1714546800.0,58516.0,-2894.980000000003,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1714547700.0,57993.88,57328.497,69592.65599999999,1,1714551300.0,57019.97,-973.9099999999962,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1714552200.0,56888.0,56652.57088,68265.59999999999,1,1716224400.0,68399.8,11511.800000000003,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1716225300.0,68342.0,68061.202,82010.4,1,1716471900.0,68036.14,-305.8600000000006,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1716472800.0,68231.8,67513.27073999999,81878.16,1,1716487200.0,67152.01,-1079.7900000000081,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1716488100.0,67042.01,66564.4059,80450.412,1,1718119800.0,66125.68,-916.3300000000017,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1718120700.0,66244.48,65852.847,79493.37599999999,1,1718380800.0,65851.41,-393.06999999999243,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1718381700.0,65323.86,65102.903600000005,78388.632,1,1718674200.0,64641.71,-682.1500000000015,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1718675100.0,65133.99,64447.7749,78160.788,1,1718722800.0,64413.8,-720.189999999995,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1718723700.0,64449.23,64068.33664,77339.076,1,1718959500.0,63639.64,-809.5900000000038,TP/SL/BMS/CHOCH
